"Item.","Property","Familiarity","HapticStrengthMean","AuditoryStrengthMean","OlfactoryStrengthMean","GustatoryStrengthMean","HapticStrengthSD","AuditoryStrengthSD","OlfactoryStrengthSD","GustatoryStrengthSD","DominantModality","ModalityExclusivity","BNCFrequency","BNCLogFrequency","OrthographicLength"
291,"ripe",1,3.38095238095238,0.095238095238095,3.66666666666667,4.52380952380952,1.49920613913466,0.300792603759119,1.15470053837925,0.679635756787974,"Gustatory",0.280120481927711,6,1.94591014905531,4
294,"roasted",1,1.76190476190476,1.33333333333333,3.85714285714286,4.42857142857143,1.81396697612613,1.74164673034842,1.27615493909299,0.676123403782814,"Gustatory",0.198776758409786,2,1.09861228866811,7
298,"rough",1,4.90476190476191,2.28571428571429,0.714285714285714,1.61904761904762,0.300792603759118,1.79284291400159,1.45405835999994,1.65759435557046,"Haptic",0.308771929824561,36,3.61091791264422,5
300,"rubbery",1,4.5,1.14285714285714,2.14285714285714,2.14285714285714,0.888523316638639,1.38873014965883,1.79682259240344,1.62128696675556,"Haptic",0.24780316344464,1,0.693147180559945,7
301,"rumbling",1,1.66666666666667,4.23809523809524,0.238095238095238,0.2,1.42594997574716,1.17918454470714,0.700340053457026,0.695852373938459,"Auditory",0.457883369330454,1,0.693147180559945,8
302,"rustling",1,2.52380952380952,4.66666666666667,0.55,0.2,1.72101852456758,0.577350269189627,1.05006265477226,0.523148363780597,"Auditory",0.406500541711809,1,0.693147180559945,8
304,"salty",1,0.666666666666667,0.047619047619048,1.71428571428571,4.80952380952381,1.11055541659718,0.218217890235992,1.10194633003868,0.679635756787974,"Gustatory",0.523560209424084,2,1.09861228866811,5
305,"savoury",1,0.333333333333333,0.19047619047619,3.52380952380952,5,0.795822425754221,0.511766315719159,1.20909253653505,0,"Gustatory",0.410569105691057,1,0.693147180559945,7
306,"scaly",1,4.42857142857143,0.142857142857143,0.095238095238095,1,1.12122382116278,0.358568582800318,0.300792603759119,1.54919333848297,"Haptic",0.433333333333333,1,0.693147180559945,5
307,"scented",1,0.095238095238095,0.047619047619048,4.76190476190476,2.33333333333333,0.436435780471985,0.218217890235992,0.538958431120796,1.68325082306035,"Olfactory",0.572254335260116,3,1.38629436111989,7
308,"scentless",1,0.19047619047619,0.19047619047619,4.42857142857143,2.38095238095238,0.511766315719159,0.511766315719159,1.39897921969658,1.59612626305661,"Olfactory",0.517441860465116,0,0,9
309,"scratchy",1,4.14285714285714,3.28571428571429,0.095238095238095,0.047619047619048,1.27615493909299,1.90112748501665,0.436435780471985,0.218217890235992,"Haptic",0.392694063926941,1,0.693147180559945,8
311,"screaming",1,0.142857142857143,4.95238095238095,0.047619047619048,0.047619047619048,0.358568582800318,0.218217890235994,0.218217890235992,0.218217890235992,"Auditory",0.613095238095238,14,2.70805020110221,9
312,"screeching",1,0.333333333333333,4.95238095238095,0.238095238095238,0.095238095238095,0.856348838577675,0.218217890235994,0.700340053457026,0.436435780471985,"Auditory",0.610778443113773,1,0.693147180559945,10
317,"sharp",1,4.57142857142857,1.04761904761905,0.333333333333333,1.19047619047619,1.16496474502144,1.53219419383414,0.966091783079296,1.69171651345749,"Haptic",0.366255144032922,45,3.8286413964891,5
322,"shrieking",1,0.142857142857143,4.95238095238095,0.142857142857143,0.142857142857143,0.478091443733757,0.218217890235994,0.654653670707977,0.654653670707977,"Auditory",0.594117647058823,1,0.693147180559945,9
323,"shrill",0.904761904761905,0.263157894736842,4.78947368421053,0.105263157894737,0.105263157894737,0.65337629647495,0.53530337903131,0.458831467741124,0.458831467741124,"Auditory",0.689922480620155,3,1.38629436111989,6
324,"silent",1,0.142857142857143,5,0,0.095238095238095,0.478091443733757,0,0,0.436435780471985,"Auditory",0.695364238410596,38,3.66356164612965,6
325,"silky",1,4.90476190476191,0.238095238095238,0,0.380952380952381,0.300792603759118,0.768424485864545,0,0.669043382464133,"Haptic",0.528205128205128,3,1.38629436111989,5
329,"slimy",1,4.52380952380952,0.80952380952381,0.857142857142857,2.04761904761905,0.980767435177556,1.12334534400814,1.31475147026783,1.82964997953681,"Haptic",0.308300395256917,2,1.09861228866811,5
330,"slippery",1,4.61904761904762,1.47619047619048,0.476190476190476,1.28571428571429,0.804747816162957,1.24976188208185,1.12334534400814,1.64750894209583,"Haptic",0.353658536585366,5,1.79175946922806,8
333,"smelly",1,0.238095238095238,0.333333333333333,5,1.42857142857143,0.700340053457026,0.730296743340221,0,1.59910689359494,"Olfactory",0.568181818181818,3,1.38629436111989,6
334,"smoky",1,0.476190476190476,0.666666666666667,4.57142857142857,3.33333333333333,0.980767435177556,1.15470053837925,0.870139561876633,1.49443411809733,"Olfactory",0.301754385964912,2,1.09861228866811,5
335,"smooth",1,4.95238095238095,1.33333333333333,0.380952380952381,1.85714285714286,0.218217890235994,1.6532795690183,0.973457265430305,1.71130693581585,"Haptic",0.360902255639098,31,3.46573590279973,6
336,"snarling",0.952380952380952,0.238095238095238,4.38095238095238,0,0,0.700340053457026,1.16086995293144,0,0,"Auditory",0.538011695906433,2,1.09861228866811,8
337,"snorting",0.952380952380952,0.3,4.65,0.35,0.35,0.656946685331786,0.812727700887249,0.812727700887249,1.18210338847862,"Auditory",0.514792899408284,1,0.693147180559945,8
340,"soft",1,4.95238095238095,1.66666666666667,0.666666666666667,1.33333333333333,0.218217890235994,1.85292561462497,1.49443411809733,1.68325082306035,"Haptic",0.335820895522388,61,4.12713438504509,4
341,"soggy",1,4.28571428571429,1.23809523809524,1.19047619047619,2.04761904761905,1.0555973258235,1.33808676492827,1.56904581255767,1.59612626305661,"Haptic",0.243445692883895,2,1.09861228866811,5
342,"solid",1,4.80952380952381,1.85714285714286,0.19047619047619,1.71428571428571,0.511766315719159,1.62128696675556,0.601585207518238,1.95301964001536,"Haptic",0.351449275362319,36,3.61091791264422,5
343,"sonorous",0.428571428571429,0.888888888888889,4.77777777777778,0.111111111111111,0,1.69148192751537,0.440958551844097,0.333333333333333,0,"Auditory",0.741379310344828,1,0.693147180559945,8
344,"sore",1,4.28571428571429,1.04761904761905,0.095238095238095,0.095238095238095,1.0555973258235,1.39557122627942,0.300792603759119,0.436435780471985,"Haptic",0.480874316939891,9,2.30258509299405,4
345,"soundless",1,0.333333333333333,4.42857142857143,0.047619047619048,0.047619047619048,0.966091783079296,1.36277028773849,0.218217890235992,0.218217890235992,"Auditory",0.666666666666667,1,0.693147180559945,9
346,"sour",1,0.047619047619048,0.142857142857143,2.71428571428571,4.80952380952381,0.218217890235992,0.478091443733757,1.61687529336239,0.679635756787974,"Gustatory",0.53475935828877,6,1.94591014905531,4
349,"spicy",1,0.428571428571429,0.333333333333333,4.23809523809524,5,0.978336781043653,0.966091783079296,0.889087279447968,0,"Gustatory",0.4,2,1.09861228866811,5
350,"spiky",1,4.85714285714286,0.666666666666667,0.142857142857143,0.80952380952381,0.358568582800317,1.15470053837925,0.654653670707977,1.40068010691405,"Haptic",0.428571428571428,2,1.09861228866811,5
355,"squeaking",1,0.904761904761905,4.52380952380952,0.047619047619048,0.047619047619048,1.26114082896249,0.813575295780767,0.218217890235992,0.218217890235992,"Auditory",0.648275862068965,0,0,9
356,"squealing",1,0.19047619047619,4.66666666666667,0,0,0.511766315719159,0.795822425754222,0,0,"Auditory",0.675862068965517,1,0.693147180559945,9
358,"stale",1,2.71428571428571,0.714285714285714,3.80952380952381,4.71428571428571,1.64750894209583,1.52127765851133,1.47034171603228,0.717137165600636,"Gustatory",0.254545454545455,4,1.6094379124341,5
360,"stenchy",1,0.19047619047619,0.333333333333333,4.90476190476191,1.52380952380952,0.511766315719159,0.577350269189626,0.436435780471984,1.24976188208185,"Olfactory",0.532258064516129,0,0,7
361,"sticky",1,4.61904761904762,0.047619047619048,0.428571428571429,2.38095238095238,0.740012869900955,0.218217890235992,1.02817452659695,1.74574312188794,"Haptic",0.432432432432432,8,2.19722457733622,6
362,"stinging",1,4.66666666666667,0.380952380952381,0.047619047619048,0.142857142857143,0.730296743340222,0.920662287496912,0.218217890235992,0.478091443733757,"Haptic",0.659863945578231,3,1.38629436111989,8
363,"stinky",1,0.095238095238095,0.238095238095238,4.76190476190476,1.95238095238095,0.300792603759119,0.436435780471985,0.538958431120796,1.68748897703631,"Olfactory",0.547486033519553,0,0,6
369,"sturdy",1,4.19047619047619,0.761904761904762,0.238095238095238,0.285714285714286,1.16700675315302,1.30018313728343,1.09108945117996,1.10194633003868,"Haptic",0.410891089108911,5,1.79175946922806,6
371,"sweaty",1,3.52380952380952,0.238095238095238,4.04761904761905,1.42857142857143,1.5039630187956,0.538958431120797,1.02353263143832,1.59910689359494,"Olfactory",0.291970802919708,2,1.09861228866811,6
372,"sweet",1,0.571428571428571,1.19047619047619,3.9047619047619,4.85714285714286,1.247855302967,1.96517295979381,1.26114082896249,0.358568582800317,"Gustatory",0.337078651685393,35,3.58351893845611,5
377,"tangy",1,0.19047619047619,0.19047619047619,3.0952380952381,4.75,0.511766315719159,0.511766315719159,1.4108423691101,0.550119604220181,"Gustatory",0.504611330698287,1,0.693147180559945,5
380,"tart",0.904761904761905,0.842105263157895,0.105263157894737,1.89473684210526,4.15789473684211,1.38496521796425,0.315301767642306,1.48678388335006,1.42451387009108,"Gustatory",0.430167597765363,3,1.38629436111989,4
381,"tasteless",1,0.19047619047619,0.333333333333333,3.23809523809524,4.33333333333333,0.402373908081478,0.730296743340221,1.37494588638106,1.35400640077266,"Gustatory",0.450777202072539,1,0.693147180559945,9
382,"tasty",1,0.333333333333333,0.19047619047619,3.9047619047619,5,0.658280588604383,0.511766315719159,0.995226703056238,0,"Gustatory",0.39453125,4,1.6094379124341,5
383,"tender",1,3.95238095238095,1.61904761904762,1.23809523809524,2.61904761904762,1.32197543381829,1.49920613913466,1.51343192462568,1.71686314178476,"Haptic",0.218390804597701,17,2.89037175789616,6
384,"tepid",0.904761904761905,3.68421052631579,0.315789473684211,0.473684210526316,1.36842105263158,1.4926721593969,0.582392725357819,1.17229220156408,1.60591013709393,"Haptic",0.492307692307692,1,0.693147180559945,5
385,"thorny",1,4.90476190476191,0.761904761904762,0.238095238095238,0.761904761904762,0.300792603759118,1.04425867986634,0.700340053457026,1.44584791402007,"Haptic",0.420600858369099,1,0.693147180559945,6
386,"thudding",1,2.23809523809524,4.57142857142857,0.047619047619048,0.047619047619048,1.89485518984333,0.978336781043654,0.218217890235992,0.218217890235992,"Auditory",0.463414634146341,1,0.693147180559945,8
387,"thumping",1,2.52380952380952,3.9047619047619,0.19047619047619,0.142857142857143,1.66189793967763,1.51343192462568,0.872871560943969,0.654653670707977,"Auditory",0.401015228426396,3,1.38629436111989,8
388,"thunderous",1,0.380952380952381,4.52380952380952,0.380952380952381,0,0.920662287496912,0.749603069567329,0.973457265430305,0,"Auditory",0.536723163841808,1,0.693147180559945,10
389,"ticklish",1,4.66666666666667,1.0952380952381,0.142857142857143,0.19047619047619,0.658280588604384,1.57812426331902,0.654653670707977,0.872871560943969,"Haptic",0.516304347826087,0,0,8
390,"tight",1,4.14285714285714,0.714285714285714,0.095238095238095,0,1.15263672879682,1.0555973258235,0.436435780471985,0,"Haptic",0.467741935483871,38,3.66356164612965,5
391,"tingly",0.952380952380952,4.8,0.5,0.4,1.15,0.523148363780596,1.10023920844036,1.04629672756119,1.42441123571146,"Haptic",0.567741935483871,0,0,6
392,"tinkling",0.952380952380952,1.5,4.15,0.2,0,1.63835604381825,1.34848843251679,0.523148363780597,0,"Auditory",0.542483660130719,0,0,8
394,"tough",1,3.76190476190476,0.571428571428571,0.142857142857143,2.14285714285714,1.51343192462568,0.978336781043653,0.358568582800318,2.0071301473924,"Haptic",0.361904761904762,32,3.49650756146648,5
400,"unpalatable",0.80952380952381,1.35294117647059,0.235294117647059,3.70588235294118,4.76470588235294,1.22173935797433,0.437237316097603,1.4901638283404,0.562295714538387,"Gustatory",0.333333333333333,1,0.693147180559945,11
403,"vinegary",1,0.380952380952381,0,4.19047619047619,4.95238095238095,0.804747816162957,0,0.749603069567329,0.218217890235994,"Gustatory",0.438818565400844,0,0,8
405,"wailing",0.952380952380952,0.25,4.95,0.1,0.15,0.638666373658505,0.223606797749978,0.447213595499958,0.670820393249937,"Auditory",0.58433734939759,2,1.09861228866811,7
406,"warbling",0.761904761904762,0.8125,3.9375,0.25,0.25,1.47054411698527,1.69189243156886,0.774596669241483,0.774596669241483,"Auditory",0.51304347826087,0,0,8
407,"warm",1,4.80952380952381,0.619047619047619,1.14285714285714,2.85714285714286,0.402373908081478,1.07126982951031,1.55838744494796,2.15141149680191,"Haptic",0.354838709677419,70,4.26267987704132,4
408,"waxy",1,4.66666666666667,0.619047619047619,2.14285714285714,1.61904761904762,0.577350269189627,1.07126982951031,1.82443729093971,1.74574312188794,"Haptic",0.31021897810219,1,0.693147180559945,4
410,"weightless",1,4.28571428571429,1.23809523809524,0.142857142857143,0.285714285714286,1.30930734141595,1.44584791402007,0.478091443733757,0.902377811277357,"Haptic",0.46031746031746,1,0.693147180559945,10
411,"wet",1,4.66666666666667,1.85714285714286,1.80952380952381,1.71428571428571,0.577350269189627,1.55838744494796,1.56904581255767,1.76473389333512,"Haptic",0.205298013245033,40,3.71357206670431,3
412,"whiffy",0.952380952380952,0.2,0.3,4.9,1.5,0.523148363780597,0.801314709186032,0.307793505625547,1.53896752812773,"Olfactory",0.598726114649682,0,0,6
413,"whimpering",1,0.380952380952381,4.80952380952381,0.19047619047619,0.047619047619048,0.740012869900955,0.601585207518238,0.872871560943969,0.218217890235992,"Auditory",0.555555555555556,1,0.693147180559945,10
414,"whining",1,0.142857142857143,4.85714285714286,0.095238095238095,0.095238095238095,0.478091443733757,0.358568582800317,0.436435780471985,0.436435780471985,"Auditory",0.62111801242236,1,0.693147180559945,7
415,"whispering",1,0.238095238095238,4.66666666666667,0.095238095238095,0.047619047619048,0.700340053457026,0.577350269189627,0.300792603759119,0.218217890235992,"Auditory",0.617834394904459,5,1.79175946922806,10
416,"whistling",1,0.285714285714286,4.95238095238095,0.095238095238095,0.095238095238095,0.643650304346789,0.218217890235994,0.300792603759119,0.300792603759119,"Auditory",0.649681528662421,3,1.38629436111989,9
422,"woolly",1,4.42857142857143,0.142857142857143,0.142857142857143,0.142857142857143,1.02817452659695,0.358568582800318,0.358568582800318,0.478091443733757,"Haptic",0.46875,3,1.38629436111989,6
